time,node_type,node_id,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
198,Node2,28,0.131,0.237,0.01,0.156,1,0,0
198,Node2,29,0.152,0.187,0.002,0.153,1,0,0
198,Node2,30,0.184,0.195,0.0,0.167,1,0,0
198,Node2,31,0.202,0.228,0.0,0.024,1,0,0
198,Node2,32,0.244,0.219,0.001,0.105,1,0,0
198,Node2,33,0.141,0.166,0.013,0.039,1,0,0
198,Node2,34,0.143,0.218,0.041,0.162,1,0,0
198,Node2,35,0.132,0.188,0.009,0.097,1,0,0
198,Node2,36,0.171,0.25,0.001,0.045,1,0,0
198,Node2,37,0.223,0.287,0.001,0.127,1,0,0
198,Node2,38,0.164,0.48,0.0,0.085,1,0,0
198,Node2,39,0.148,0.212,0.015,0.093,1,0,0
198,Node2,40,0.135,0.26,0.022,0.181,1,0,0
198,Node2,41,0.163,0.215,0.005,0.083,1,0,0
198,Node2,42,0.14,0.196,0.001,0.06,1,0,0
198,Node2,43,0.132,0.167,0.001,0.108,1,0,0
199,Node1,0,4.292,0.897,2.887,2.899,1,0,1
199,Node1,1,1.044,0.159,0.801,0.764,1,0,1
199,Node1,2,1.744,0.008,0.506,1.492,1,0,1
199,Node1,3,4.579,0.866,2.362,2.765,1,0,1
199,Node1,4,2.392,0.548,1.505,1.85,1,0,1
199,Node1,5,1.259,0.158,0.956,1.132,1,0,1
199,Node1,6,1.746,0.005,1.098,0.907,1,0,1
199,Node1,7,3.842,1.183,2.377,3.078,1,0,1
199,Node1,8,3.066,0.444,1.936,1.567,1,0,1
199,Node1,9,1.885,0.234,1.964,1.593,1,0,1
199,Node1,10,3.575,0.407,1.951,3.173,1,0,1
199,Node1,11,2.844,0.195,1.571,2.205,1,0,1
199,Node1,12,2.384,0.45,2.103,1.983,1,0,1
199,Node1,13,1.766,0.012,0.334,1.395,1,0,1
199,Node1,14,2.546,0.485,2.035,1.849,1,0,1
199,Node1,15,2.885,0.772,2.511,2.089,1,0,1
199,Node1,16,3.102,0.189,0.487,2.065,1,0,1
199,Node1,17,3.754,0.28,1.424,2.718,1,0,1
199,Node1,18,3.56,0.023,1.822,2.69,1,0,1
199,Node1,19,1.927,0.19,0.997,1.118,1,0,1
199,Node1,20,4.1,0.003,2.355,2.256,1,0,1
199,Node1,21,2.824,0.278,1.13,2.187,1,0,1
199,Node1,22,1.673,0.26,0.948,0.823,1,0,1
199,Node1,23,2.311,0.085,0.75,1.271,1,0,1
199,Node1,24,2.203,0.16,1.271,1.296,1,0,1
199,Node1,25,2.542,0.136,1.3,1.312,1,0,1
199,Node1,26,2.073,0.377,2.43,1.457,1,0,1
199,Node1,27,0.68,0.028,0.385,0.367,1,0,1
199,Node1,28,1.265,0.074,0.452,0.621,1,0,1
199,Node1,29,1.575,0.335,1.097,0.871,1,0,1
199,Node2,0,0.144,0.231,0.049,0.23,1,0,1
199,Node2,1,0.152,0.25,0.02,0.182,1,0,1
199,Node2,2,0.132,0.202,0.061,0.219,1,0,1
199,Node2,3,0.16,0.228,0.032,0.075,1,0,1
199,Node2,4,0.151,0.246,0.017,0.217,1,0,1
199,Node2,5,0.097,0.128,0.07,0.354,1,0,1
199,Node2,6,0.144,0.164,0.047,0.117,1,0,1
199,Node2,7,0.162,0.229,0.007,0.124,1,0,1
199,Node2,8,0.156,0.222,0.018,0.203,1,0,1
199,Node2,9,0.173,0.274,0.044,0.312,1,0,1
199,Node2,10,0.133,0.188,0.039,0.178,1,0,1
199,Node2,11,0.153,0.212,0.023,0.132,1,0,1
199,Node2,12,0.109,0.129,0.07,0.216,1,0,1
199,Node2,13,0.119,0.155,0.048,0.265,1,0,1
199,Node2,14,0.185,0.223,0.037,0.24,1,0,1
199,Node2,15,0.164,0.258,0.024,0.136,1,0,1
199,Node2,16,0.172,0.263,0.067,0.214,1,0,1
199,Node2,17,0.128,0.208,0.033,0.201,1,0,1
199,Node2,18,0.114,0.158,0.015,0.279,1,0,1
199,Node2,19,0.197,0.285,0.034,0.13,1,0,1
199,Node2,20,0.182,0.125,0.002,0.018,1,0,1
199,Node2,21,0.158,0.241,0.015,0.174,1,0,1
199,Node2,22,0.156,0.219,0.013,0.133,1,0,1
199,Node2,23,0.161,0.19,0.095,0.198,1,0,1
199,Node2,24,0.183,0.247,0.012,0.138,1,0,1
199,Node2,25,0.178,0.234,0.036,0.167,1,0,1
199,Node2,26,0.203,0.213,0.082,0.17,1,0,1
199,Node2,27,0.165,0.226,0.016,0.112,1,0,1
199,Node2,28,0.132,0.239,0.06,0.215,1,0,1
199,Node2,29,0.152,0.188,0.048,0.2,1,0,1
199,Node2,30,0.183,0.194,0.0,0.166,1,0,1
199,Node2,31,0.203,0.229,0.032,0.056,1,0,1
199,Node2,32,0.244,0.222,0.092,0.197,1,0,1
199,Node2,33,0.142,0.167,0.013,0.052,1,0,1
199,Node2,34,0.144,0.218,0.042,0.204,1,0,1
199,Node2,35,0.132,0.19,0.034,0.132,1,0,1
199,Node2,36,0.171,0.253,0.036,0.081,1,0,1
199,Node2,37,0.222,0.287,0.001,0.128,1,0,1
199,Node2,38,0.163,0.482,0.023,0.109,1,0,1
199,Node2,39,0.149,0.212,0.015,0.108,1,0,1
199,Node2,40,0.134,0.259,0.032,0.213,1,0,1
199,Node2,41,0.164,0.216,0.038,0.121,1,0,1
199,Node2,42,0.14,0.197,0.035,0.095,1,0,1
199,Node2,43,0.132,0.167,0.002,0.111,1,0,1
200,Node1,0,4.277,0.897,3.801,2.929,1,0,1
200,Node1,1,1.056,0.159,0.96,0.768,1,0,1
200,Node1,2,1.76,0.436,0.944,1.493,1,0,1
200,Node1,3,4.536,0.254,2.608,2.754,1,0,1
200,Node1,4,2.422,0.3,1.802,1.853,1,0,1
200,Node1,5,1.264,0.159,1.121,1.14,1,0,1
200,Node1,6,1.746,0.478,1.571,0.913,1,0,1
200,Node1,7,3.837,0.908,3.299,3.083,1,0,1
200,Node1,8,3.073,0.564,2.506,1.558,1,0,1
200,Node1,9,1.896,0.591,2.56,1.619,1,0,1
200,Node1,10,3.551,0.523,2.457,3.183,1,0,1
200,Node1,11,2.834,0.195,1.755,2.19,1,0,1
200,Node1,12,2.364,0.014,2.131,1.984,1,0,1
200,Node1,13,1.755,0.26,0.592,1.412,1,0,1
200,Node1,14,2.53,0.004,2.043,1.864,1,0,1
200,Node1,15,2.908,0.297,2.824,2.094,1,0,1
200,Node1,16,3.124,0.191,0.679,2.075,1,0,1
200,Node1,17,3.775,0.913,2.343,2.727,1,0,1
200,Node1,18,3.575,0.539,2.364,2.701,1,0,1
200,Node1,19,1.951,0.381,1.38,1.124,1,0,1
200,Node1,20,4.102,0.929,3.279,2.268,1,0,1
200,Node1,21,2.813,0.034,1.167,2.194,1,0,1
200,Node1,22,1.686,0.302,1.249,0.819,1,0,1
200,Node1,23,2.327,0.293,1.04,1.273,1,0,1
200,Node1,24,2.213,0.414,1.684,1.3,1,0,1
200,Node1,25,2.538,0.257,1.567,1.307,1,0,1
200,Node1,26,2.074,0.377,2.815,1.465,1,0,1
200,Node1,27,0.684,0.138,0.521,0.368,1,0,1
200,Node1,28,1.266,0.197,0.651,0.628,1,0,1
200,Node1,29,1.58,0.24,1.337,0.87,1,0,1
200,Node2,0,0.144,0.232,0.09,0.32,1,0,1
200,Node2,1,0.152,0.247,0.021,0.203,1,0,1
200,Node2,2,0.132,0.202,0.061,0.279,1,0,1
200,Node2,3,0.161,0.23,0.014,0.091,1,0,1
200,Node2,4,0.151,0.247,0.042,0.259,1,0,1
200,Node2,5,0.097,0.129,0.091,0.444,1,0,1
200,Node2,6,0.145,0.165,0.047,0.164,1,0,1
200,Node2,7,0.162,0.228,0.045,0.169,1,0,1
200,Node2,8,0.156,0.223,0.039,0.242,1,0,1
200,Node2,9,0.173,0.274,0.066,0.376,1,0,1
200,Node2,10,0.134,0.188,0.044,0.223,1,0,1
200,Node2,11,0.153,0.213,0.058,0.192,1,0,1
200,Node2,12,0.109,0.127,0.102,0.319,1,0,1
200,Node2,13,0.119,0.154,0.073,0.339,1,0,1
200,Node2,14,0.186,0.223,0.118,0.36,1,0,1
200,Node2,15,0.165,0.258,0.024,0.159,1,0,1
200,Node2,16,0.172,0.26,0.05,0.264,1,0,1
200,Node2,17,0.128,0.208,0.035,0.235,1,0,1
200,Node2,18,0.114,0.158,0.028,0.308,1,0,1
200,Node2,19,0.198,0.288,0.05,0.18,1,0,1
200,Node2,20,0.181,0.125,0.003,0.02,1,0,1
200,Node2,21,0.157,0.243,0.065,0.24,1,0,1
200,Node2,22,0.157,0.221,0.059,0.192,1,0,1
200,Node2,23,0.162,0.189,0.044,0.241,1,0,1
200,Node2,24,0.183,0.249,0.047,0.187,1,0,1
200,Node2,25,0.179,0.236,0.068,0.233,1,0,1
200,Node2,26,0.202,0.213,0.002,0.172,1,0,1
200,Node2,27,0.165,0.225,0.052,0.165,1,0,1
200,Node2,28,0.132,0.237,0.049,0.264,1,0,1
200,Node2,29,0.152,0.188,0.118,0.321,1,0,1
200,Node2,30,0.183,0.194,0.056,0.224,1,0,1
200,Node2,31,0.202,0.232,0.032,0.088,1,0,1
200,Node2,32,0.243,0.22,0.001,0.199,1,0,1
200,Node2,33,0.141,0.168,0.021,0.074,1,0,1
200,Node2,34,0.144,0.219,0.055,0.26,1,0,1
200,Node2,35,0.133,0.19,0.051,0.183,1,0,1
200,Node2,36,0.171,0.251,0.0,0.081,1,0,1
200,Node2,37,0.223,0.287,0.002,0.13,1,0,1
200,Node2,38,0.163,0.482,0.0,0.109,1,0,1
200,Node2,39,0.15,0.211,0.038,0.145,1,0,1
200,Node2,40,0.135,0.26,0.039,0.253,1,0,1
200,Node2,41,0.163,0.216,0.044,0.166,1,0,1
200,Node2,42,0.14,0.198,0.048,0.143,1,0,1
200,Node2,43,0.132,0.167,0.065,0.175,1,0,1
201,Node1,0,4.287,1.041,4.831,2.912,1,0,1
201,Node1,1,1.062,0.404,1.365,0.764,1,0,1
201,Node1,2,1.775,0.436,1.38,1.496,1,0,1
201,Node1,3,4.558,1.807,4.404,2.775,1,0,1
201,Node1,4,2.417,1.145,2.932,1.871,1,0,1
201,Node1,5,1.282,0.518,1.631,1.132,1,0,1
201,Node1,6,1.748,0.345,1.918,0.91,1,0,1
201,Node1,7,3.844,1.323,4.624,3.094,1,0,1
201,Node1,8,3.097,0.89,3.401,1.563,1,0,1
201,Node1,9,1.888,0.591,3.142,1.637,1,0,1
201,Node1,10,3.582,1.433,3.892,3.176,1,0,1
201,Node1,11,2.862,1.264,3.023,2.213,1,0,1
201,Node1,12,2.384,1.428,3.56,1.999,1,0,1
201,Node1,13,1.706,0.26,0.856,1.405,1,0,1
201,Node1,14,2.567,1.477,3.518,1.871,1,0,1
201,Node1,15,2.888,0.548,3.374,2.09,1,0,1
201,Node1,16,3.117,0.635,1.313,2.064,1,0,1
201,Node1,17,3.832,1.256,3.583,2.749,1,0,1
201,Node1,18,3.578,0.795,3.141,2.693,1,0,1
201,Node1,19,1.951,0.415,1.789,1.128,1,0,1
201,Node1,20,4.117,1.469,4.736,2.257,1,0,1
201,Node1,21,2.832,0.712,1.873,2.183,1,0,1
201,Node1,22,1.693,0.524,1.774,0.824,1,0,1
201,Node1,23,2.334,0.356,1.399,1.277,1,0,1
201,Node1,24,2.23,0.521,2.219,1.298,1,0,1
201,Node1,25,2.55,0.363,1.92,1.307,1,0,1
201,Node1,26,2.082,0.806,3.614,1.463,1,0,1
201,Node1,27,0.69,0.208,0.731,0.368,1,0,1
201,Node1,28,1.269,0.196,0.842,0.623,1,0,1
201,Node1,29,1.59,0.337,1.665,0.878,1,0,1
201,Node2,0,0.144,0.231,0.077,0.397,1,0,1
201,Node2,1,0.154,0.249,0.078,0.281,1,0,1
201,Node2,2,0.133,0.2,0.085,0.364,1,0,1
201,Node2,3,0.162,0.231,0.067,0.157,1,0,1
201,Node2,4,0.152,0.249,0.087,0.344,1,0,1
201,Node2,5,0.097,0.128,0.105,0.554,1,0,1
201,Node2,6,0.145,0.166,0.074,0.239,1,0,1
201,Node2,7,0.163,0.227,0.041,0.21,1,0,1
201,Node2,8,0.156,0.222,0.066,0.307,1,0,1
201,Node2,9,0.174,0.276,0.1,0.476,1,0,1
201,Node2,10,0.134,0.188,0.083,0.307,1,0,1
201,Node2,11,0.153,0.213,0.056,0.247,1,0,1
201,Node2,12,0.109,0.126,0.09,0.408,1,0,1
201,Node2,13,0.12,0.155,0.108,0.446,1,0,1
201,Node2,14,0.187,0.226,0.117,0.475,1,0,1
201,Node2,15,0.165,0.258,0.042,0.201,1,0,1
201,Node2,16,0.173,0.26,0.077,0.342,1,0,1
201,Node2,17,0.128,0.21,0.076,0.31,1,0,1
201,Node2,18,0.115,0.158,0.07,0.377,1,0,1
201,Node2,19,0.199,0.29,0.049,0.228,1,0,1
201,Node2,20,0.181,0.125,0.001,0.021,1,0,1
201,Node2,21,0.158,0.243,0.065,0.303,1,0,1
201,Node2,22,0.156,0.223,0.099,0.292,1,0,1
201,Node2,23,0.162,0.188,0.055,0.296,1,0,1
201,Node2,24,0.183,0.248,0.065,0.252,1,0,1
201,Node2,25,0.179,0.239,0.099,0.334,1,0,1
201,Node2,26,0.203,0.225,0.2,0.37,1,0,1
201,Node2,27,0.166,0.227,0.088,0.252,1,0,1
201,Node2,28,0.133,0.236,0.074,0.34,1,0,1
201,Node2,29,0.154,0.188,0.118,0.436,1,0,1
201,Node2,30,0.184,0.194,0.102,0.326,1,0,1
201,Node2,31,0.203,0.235,0.096,0.184,1,0,1
201,Node2,32,0.244,0.221,0.093,0.291,1,0,1
201,Node2,33,0.142,0.169,0.062,0.136,1,0,1
201,Node2,34,0.145,0.219,0.048,0.307,1,0,1
201,Node2,35,0.134,0.189,0.056,0.238,1,0,1
201,Node2,36,0.17,0.254,0.063,0.144,1,0,1
201,Node2,37,0.223,0.285,0.0,0.131,1,0,1
201,Node2,38,0.164,0.486,0.055,0.163,1,0,1
201,Node2,39,0.149,0.212,0.043,0.188,1,0,1
201,Node2,40,0.136,0.259,0.023,0.274,1,0,1
201,Node2,41,0.164,0.217,0.033,0.199,1,0,1
201,Node2,42,0.14,0.2,0.072,0.215,1,0,1
201,Node2,43,0.133,0.171,0.099,0.275,1,0,1
202,Node1,0,4.324,1.041,5.884,2.923,1,0,1
202,Node1,1,1.063,0.159,1.518,0.77,1,0,1
202,Node1,2,1.805,1.095,2.459,1.499,1,0,1
202,Node1,3,4.582,1.67,6.101,2.775,1,0,1
202,Node1,4,2.441,1.146,4.09,1.871,1,0,1
202,Node1,5,1.297,0.709,2.338,1.144,1,0,1
202,Node1,6,1.766,0.541,2.474,0.911,1,0,1
202,Node1,7,3.85,1.564,6.156,3.084,1,0,1
202,Node1,8,3.095,1.075,4.448,1.558,1,0,1
202,Node1,9,1.882,0.423,3.551,1.646,1,0,1
202,Node1,10,3.615,1.569,5.468,3.186,1,0,1
202,Node1,11,2.875,0.922,3.963,2.212,1,0,1
202,Node1,12,2.403,1.423,4.95,2.006,1,0,1
202,Node1,13,1.739,0.47,1.329,1.414,1,0,1
202,Node1,14,2.556,0.488,4.015,1.873,1,0,1
202,Node1,15,2.938,1.629,5.006,2.098,1,0,1
202,Node1,16,3.139,0.639,1.958,2.078,1,0,1
202,Node1,17,3.857,1.706,5.314,2.759,1,0,1
202,Node1,18,3.624,1.531,4.673,2.699,1,0,1
202,Node1,19,1.972,0.736,2.54,1.124,1,0,1
202,Node1,20,4.152,1.473,6.204,2.27,1,0,1
202,Node1,21,2.859,0.895,2.783,2.202,1,0,1
202,Node1,22,1.698,0.762,2.54,0.82,1,0,1
202,Node1,23,2.355,0.565,1.953,1.272,1,0,1
202,Node1,24,2.243,0.745,2.964,1.308,1,0,1
202,Node1,25,2.558,0.644,2.563,1.312,1,0,1
202,Node1,26,2.099,1.16,4.757,1.469,1,0,1
202,Node1,27,0.691,0.322,1.056,0.368,1,0,1
202,Node1,28,1.268,0.197,1.038,0.627,1,0,1
202,Node1,29,1.585,0.382,2.062,0.878,1,0,1
202,Node2,0,0.146,0.234,0.124,0.523,1,0,1
202,Node2,1,0.154,0.248,0.11,0.394,1,0,1
202,Node2,2,0.134,0.203,0.132,0.497,1,0,1
202,Node2,3,0.162,0.232,0.079,0.237,1,0,1
202,Node2,4,0.153,0.249,0.093,0.439,1,0,1
202,Node2,5,0.098,0.128,0.128,0.678,1,0,1
202,Node2,6,0.145,0.17,0.129,0.367,1,0,1
202,Node2,7,0.163,0.228,0.085,0.295,1,0,1
202,Node2,8,0.156,0.223,0.086,0.396,1,0,1
202,Node2,9,0.176,0.275,0.101,0.578,1,0,1
202,Node2,10,0.134,0.188,0.098,0.405,1,0,1
202,Node2,11,0.153,0.215,0.103,0.351,1,0,1
202,Node2,12,0.109,0.126,0.11,0.52,1,0,1
202,Node2,13,0.12,0.154,0.11,0.56,1,0,1
202,Node2,14,0.187,0.225,0.093,0.569,1,0,1
202,Node2,15,0.165,0.258,0.043,0.243,1,0,1
202,Node2,16,0.174,0.259,0.086,0.429,1,0,1
202,Node2,17,0.128,0.21,0.117,0.428,1,0,1
202,Node2,18,0.115,0.156,0.071,0.447,1,0,1
202,Node2,19,0.2,0.291,0.142,0.369,1,0,1
202,Node2,20,0.181,0.125,0.001,0.022,1,0,1
202,Node2,21,0.16,0.246,0.117,0.423,1,0,1
202,Node2,22,0.157,0.224,0.102,0.393,1,0,1
202,Node2,23,0.162,0.188,0.065,0.362,1,0,1
202,Node2,24,0.184,0.249,0.105,0.355,1,0,1
202,Node2,25,0.179,0.24,0.082,0.414,1,0,1
202,Node2,26,0.207,0.23,0.082,0.455,1,0,1
202,Node2,27,0.166,0.228,0.083,0.336,1,0,1
202,Node2,28,0.133,0.239,0.108,0.446,1,0,1
202,Node2,29,0.154,0.186,0.133,0.573,1,0,1
202,Node2,30,0.185,0.196,0.178,0.502,1,0,1
202,Node2,31,0.204,0.239,0.097,0.282,1,0,1
202,Node2,32,0.245,0.22,0.093,0.386,1,0,1
202,Node2,33,0.142,0.171,0.069,0.206,1,0,1
202,Node2,34,0.145,0.22,0.071,0.379,1,0,1
202,Node2,35,0.133,0.192,0.122,0.36,1,0,1
202,Node2,36,0.171,0.258,0.128,0.274,1,0,1
202,Node2,37,0.223,0.286,0.002,0.133,1,0,1
202,Node2,38,0.163,0.488,0.081,0.245,1,0,1
202,Node2,39,0.15,0.214,0.104,0.291,1,0,1
202,Node2,40,0.136,0.261,0.093,0.367,1,0,1
202,Node2,41,0.164,0.217,0.066,0.265,1,0,1
202,Node2,42,0.139,0.202,0.103,0.318,1,0,1
202,Node2,43,0.134,0.174,0.147,0.423,1,0,1
203,Node1,0,4.336,1.973,7.807,2.931,1,0,1
203,Node1,1,1.046,0.001,1.517,0.773,1,0,1
203,Node1,2,1.832,0.791,3.246,1.51,1,0,1
203,Node1,3,4.621,1.375,7.475,2.771,1,0,1
203,Node1,4,2.461,1.473,5.582,1.892,1,0,1
203,Node1,5,1.292,0.408,2.766,1.149,1,0,1
203,Node1,6,1.761,0.814,3.267,0.916,1,0,1
203,Node1,7,3.86,1.054,7.214,3.117,1,0,1
203,Node1,8,3.148,1.48,5.927,1.567,1,0,1
203,Node1,9,1.863,0.421,4.0,1.658,1,0,1
203,Node1,10,3.629,1.353,6.799,3.223,1,0,1
203,Node1,11,2.893,1.16,5.09,2.216,1,0,1
203,Node1,12,2.421,0.45,5.429,2.021,1,0,1
203,Node1,13,1.754,0.652,1.971,1.415,1,0,1
203,Node1,14,2.569,1.332,5.37,1.88,1,0,1
203,Node1,15,2.96,1.477,6.485,2.123,1,0,1
203,Node1,16,3.163,1.088,3.052,2.077,1,0,1
203,Node1,17,3.899,1.843,7.124,2.771,1,0,1
203,Node1,18,3.67,1.655,6.352,2.707,1,0,1
203,Node1,19,1.998,1.188,3.731,1.118,1,0,1
203,Node1,20,4.134,1.34,7.589,2.287,1,0,1
203,Node1,21,2.92,1.895,4.679,2.211,1,0,1
203,Node1,22,1.722,0.788,3.337,0.821,1,0,1
203,Node1,23,2.367,0.656,2.618,1.274,1,0,1
203,Node1,24,2.259,0.953,3.892,1.314,1,0,1
203,Node1,25,2.592,1.086,3.654,1.312,1,0,1
203,Node1,26,2.105,1.159,5.947,1.46,1,0,1
203,Node1,27,0.695,0.336,1.388,0.369,1,0,1
203,Node1,28,1.284,0.469,1.508,0.631,1,0,1
203,Node1,29,1.608,0.778,2.846,0.872,1,0,1
203,Node2,0,0.146,0.234,0.116,0.638,1,0,1
203,Node2,1,0.153,0.251,0.112,0.507,1,0,1
203,Node2,2,0.134,0.202,0.121,0.621,1,0,1
203,Node2,3,0.162,0.233,0.091,0.327,1,0,1
203,Node2,4,0.154,0.251,0.13,0.57,1,0,1
203,Node2,5,0.098,0.128,0.132,0.808,1,0,1
203,Node2,6,0.145,0.169,0.075,0.442,1,0,1
203,Node2,7,0.163,0.23,0.104,0.4,1,0,1
203,Node2,8,0.156,0.223,0.076,0.473,1,0,1
203,Node2,9,0.177,0.273,0.117,0.693,1,0,1
203,Node2,10,0.136,0.189,0.112,0.514,1,0,1
203,Node2,11,0.154,0.217,0.101,0.45,1,0,1
203,Node2,12,0.11,0.127,0.154,0.677,1,0,1
203,Node2,13,0.122,0.154,0.119,0.676,1,0,1
203,Node2,14,0.187,0.225,0.119,0.69,1,0,1
203,Node2,15,0.166,0.259,0.089,0.333,1,0,1
203,Node2,16,0.175,0.262,0.128,0.558,1,0,1
203,Node2,17,0.129,0.212,0.105,0.531,1,0,1
203,Node2,18,0.115,0.157,0.162,0.61,1,0,1
203,Node2,19,0.201,0.292,0.085,0.455,1,0,1
203,Node2,20,0.182,0.126,0.066,0.088,1,0,1
203,Node2,21,0.16,0.246,0.111,0.534,1,0,1
203,Node2,22,0.157,0.225,0.091,0.485,1,0,1
203,Node2,23,0.164,0.187,0.075,0.437,1,0,1
203,Node2,24,0.186,0.252,0.125,0.482,1,0,1
203,Node2,25,0.179,0.24,0.091,0.508,1,0,1
203,Node2,26,0.208,0.221,0.081,0.533,1,0,1
203,Node2,27,0.166,0.229,0.107,0.444,1,0,1
203,Node2,28,0.134,0.239,0.145,0.591,1,0,1
203,Node2,29,0.154,0.186,0.158,0.728,1,0,1
203,Node2,30,0.186,0.19,0.102,0.607,1,0,1
203,Node2,31,0.205,0.242,0.104,0.385,1,0,1
203,Node2,32,0.247,0.22,0.093,0.478,1,0,1
203,Node2,33,0.142,0.171,0.076,0.28,1,0,1
203,Node2,34,0.144,0.221,0.127,0.508,1,0,1
203,Node2,35,0.133,0.193,0.1,0.462,1,0,1
203,Node2,36,0.172,0.263,0.108,0.383,1,0,1
203,Node2,37,0.225,0.292,0.122,0.255,1,0,1
203,Node2,38,0.166,0.486,0.055,0.299,1,0,1
203,Node2,39,0.15,0.214,0.082,0.376,1,0,1
203,Node2,40,0.137,0.263,0.143,0.514,1,0,1
203,Node2,41,0.166,0.219,0.09,0.355,1,0,1
203,Node2,42,0.141,0.203,0.073,0.39,1,0,1
203,Node2,43,0.135,0.175,0.132,0.555,1,0,1
204,Node1,0,4.353,1.169,9.019,2.966,1,0,1
204,Node1,1,1.065,0.506,2.026,0.771,1,0,1
204,Node1,2,1.878,1.827,5.107,1.519,1,0,1
204,Node1,3,4.643,2.432,9.905,2.797,1,0,1
204,Node1,4,2.446,0.961,6.528,1.898,1,0,1
204,Node1,5,1.292,0.711,3.468,1.153,1,0,1
204,Node1,6,1.783,0.598,3.866,0.913,1,0,1
204,Node1,7,3.856,2.202,9.408,3.111,1,0,1
204,Node1,8,3.173,1.71,7.656,1.569,1,0,1
204,Node1,9,1.85,0.423,4.432,1.674,1,0,1
204,Node1,10,3.661,1.715,8.529,3.214,1,0,1
204,Node1,11,2.926,1.258,6.386,2.21,1,0,1
204,Node1,12,2.395,1.141,6.546,2.03,1,0,1
204,Node1,13,1.778,0.472,2.459,1.421,1,0,1
204,Node1,14,2.573,1.479,6.821,1.882,1,0,1
204,Node1,15,3.007,1.478,7.98,2.13,1,0,1
204,Node1,16,3.202,1.467,4.507,2.097,1,0,1
204,Node1,17,3.923,1.262,8.425,2.767,1,0,1
204,Node1,18,3.696,1.409,7.768,2.714,1,0,1
204,Node1,19,2.028,1.189,4.901,1.128,1,0,1
204,Node1,20,4.171,1.714,9.242,2.291,1,0,1
204,Node1,21,2.957,1.517,6.182,2.212,1,0,1
204,Node1,22,1.725,0.735,4.087,0.829,1,0,1
204,Node1,23,2.358,0.293,2.898,1.282,1,0,1
204,Node1,24,2.291,1.132,5.042,1.306,1,0,1
204,Node1,25,2.592,0.641,4.299,1.322,1,0,1
204,Node1,26,2.13,1.368,7.296,1.467,1,0,1
204,Node1,27,0.697,0.282,1.677,0.371,1,0,1
204,Node1,28,1.283,0.297,1.807,0.627,1,0,1
204,Node1,29,1.622,0.68,3.502,0.878,1,0,1
204,Node2,0,0.147,0.233,0.11,0.746,1,0,1
204,Node2,1,0.154,0.251,0.116,0.618,1,0,1
204,Node2,2,0.135,0.203,0.105,0.728,1,0,1
204,Node2,3,0.162,0.234,0.094,0.421,1,0,1
204,Node2,4,0.154,0.251,0.091,0.658,1,0,1
204,Node2,5,0.098,0.128,0.096,0.912,1,0,1
204,Node2,6,0.147,0.171,0.114,0.554,1,0,1
204,Node2,7,0.163,0.233,0.086,0.487,1,0,1
204,Node2,8,0.158,0.228,0.123,0.594,1,0,1
204,Node2,9,0.179,0.272,0.1,0.799,1,0,1
204,Node2,10,0.136,0.19,0.097,0.614,1,0,1
204,Node2,11,0.154,0.219,0.096,0.548,1,0,1
204,Node2,12,0.11,0.128,0.161,0.833,1,0,1
204,Node2,13,0.121,0.152,0.086,0.761,1,0,1
204,Node2,14,0.188,0.227,0.119,0.805,1,0,1
204,Node2,15,0.168,0.261,0.113,0.445,1,0,1
204,Node2,16,0.176,0.262,0.101,0.658,1,0,1
204,Node2,17,0.129,0.213,0.105,0.639,1,0,1
204,Node2,18,0.115,0.157,0.137,0.749,1,0,1
204,Node2,19,0.202,0.291,0.074,0.531,1,0,1
204,Node2,20,0.182,0.126,0.117,0.204,1,0,1
204,Node2,21,0.161,0.246,0.114,0.646,1,0,1
204,Node2,22,0.159,0.226,0.108,0.591,1,0,1
204,Node2,23,0.164,0.189,0.135,0.573,1,0,1
204,Node2,24,0.186,0.252,0.106,0.588,1,0,1
204,Node2,25,0.18,0.24,0.092,0.596,1,0,1
204,Node2,26,0.208,0.219,0.001,0.537,1,0,1
204,Node2,27,0.166,0.231,0.119,0.559,1,0,1
204,Node2,28,0.134,0.238,0.079,0.675,1,0,1
204,Node2,29,0.155,0.187,0.171,0.902,1,0,1
204,Node2,30,0.187,0.187,0.102,0.709,1,0,1
204,Node2,31,0.205,0.241,0.087,0.473,1,0,1
204,Node2,32,0.245,0.217,0.002,0.482,1,0,1
204,Node2,33,0.142,0.174,0.119,0.401,1,0,1
204,Node2,34,0.145,0.221,0.071,0.578,1,0,1
204,Node2,35,0.134,0.192,0.078,0.54,1,0,1
204,Node2,36,0.172,0.269,0.176,0.557,1,0,1
204,Node2,37,0.225,0.298,0.209,0.464,1,0,1
204,Node2,38,0.167,0.489,0.127,0.426,1,0,1
204,Node2,39,0.151,0.214,0.106,0.482,1,0,1
204,Node2,40,0.137,0.264,0.105,0.619,1,0,1
204,Node2,41,0.165,0.219,0.114,0.468,1,0,1
204,Node2,42,0.141,0.202,0.06,0.453,1,0,1
204,Node2,43,0.136,0.176,0.111,0.665,1,0,1
205,Node1,0,4.357,1.417,10.457,2.976,1,0,1
205,Node1,1,1.08,0.506,2.533,0.771,1,0,1
205,Node1,2,1.9,1.359,6.433,1.551,1,0,1
205,Node1,3,4.671,2.317,12.187,2.793,1,0,1
205,Node1,4,2.477,1.145,7.671,1.898,1,0,1
